sample_id,source_mat_id,imos_site_code,coastal_id,sample_type,utc_date_sampled,utc_time_sampled,collection_date,notes,depth,tot_depth_water_col,samp_size,samp_vol_we_dna_ext,sample_volume_notes,sample_integrity_warnings,temp,AM_internal_notes,dna_concentration_submitter,dna_concentration_submitter_meth,absorbance_260_280_ratio_submitter,absorbance_260_280_ratio_submitter_meth,ammonium,chlorophyll_a,chlorophyll_ctd,conductivity_aqueous,fluor,nitrate_nitrite,nitrite,oxygen,par,part_org_carb,ph,phosphate,salinity,salinity_lab,secchi_depth,silicate,transmittance,tss,turbidity,nitrate,tot_nitro,tot_phosp
102.100.100/405080,102.100.100/405080,,,Filtration control,2024-10-27,,2024-10-27,MilliQ end October 2024,,,,,,,,,0.0383,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404280,102.100.100/404280,CSCTL,WQR056_D1,Coastal water,27/10/2024,0:01,2024-10-27T00:01:00Z,,13,,2,2,,,26.192,,11.7,meth_3.3.3,,,0.11,0.212,0.274,,,0.01,0.01,,,6.675,,0.08,35.492,35.545,3.5,3.285,77.544,1.45,2.398,,,
102.100.100/404275,102.100.100/404275,CSCTL,WQR056_D0,Coastal water,27/10/2024,0:03,2024-10-27T00:03:00Z,,0,,2,2,,,27.338,,15.4,meth_3.3.3,,,0.17,0.25,0.273,,,0.015,0.01,,,7.1,,0.09,35.493,35.545,3.5,3.075,76.83,1.46,2.278,,,
102.100.100/404276,102.100.100/404276,CSCTL,WQR056_D0,Coastal water,27/10/2024,0:04,2024-10-27T00:04:00Z,,0,,2,2,,,27.338,,5.67,meth_3.3.3,,,0.17,0.25,0.273,,,0.015,0.01,,,7.1,,0.09,35.493,35.545,3.5,3.075,76.83,1.46,2.278,,,
102.100.100/404277,102.100.100/404277,CSCTL,WQR056_D0,Coastal water,27/10/2024,0:05,2024-10-27T00:05:00Z,,0,,2,2,,,27.338,,6.84,meth_3.3.3,,,0.17,0.25,0.273,,,0.015,0.01,,,7.1,,0.09,35.493,35.545,3.5,3.075,76.83,1.46,2.278,,,
102.100.100/404284,102.100.100/404284,CSDBI,WQR054_D1,Coastal water,27/10/2024,4:13,2024-10-27T04:13:00Z,,15,,2,2,,,27.314,,10.8,meth_3.3.3,,,0.135,0.141,0.183,,,0.01,0.01,,,5.085,,0.08,35.462,35.529,8,2.445,86.044,0.615,1.727,,,
102.100.100/404285,102.100.100/404285,CSDBI,WQR054_D1,Coastal water,27/10/2024,4:16,2024-10-27T04:16:00Z,,15,,1.9,1.9,,,27.314,,9.77,meth_3.3.3,,,0.135,0.141,0.183,,,0.01,0.01,,,5.085,,0.08,35.462,35.529,8,2.445,86.044,0.615,1.727,,,
102.100.100/404286,102.100.100/404286,CSDBI,WQR054_D1,Coastal water,27/10/2024,4:17,2024-10-27T04:17:00Z,,15,,2,2,,,27.314,,4.92,meth_3.3.3,,,0.135,0.141,0.183,,,0.01,0.01,,,5.085,,0.08,35.462,35.529,8,2.445,86.044,0.615,1.727,,,
102.100.100/404281,102.100.100/404281,CSDBI,WQR054_D0,Coastal water,27/10/2024,4:18,2024-10-27T04:18:00Z,,0,,2,2,,,27.392,,14.8,meth_3.3.3,,,0.29,0.156,0.105,,,0.025,0.01,,,5.61,,0.08,35.463,35.507,8,2.34,87.661,0.635,1.469,,,
102.100.100/404282,102.100.100/404282,CSDBI,WQR054_D0,Coastal water,27/10/2024,4:19,2024-10-27T04:19:00Z,,0,,2,2,,,27.392,,8,meth_3.3.3,,,0.29,0.156,0.105,,,0.025,0.01,,,5.61,,0.08,35.463,35.507,8,2.34,87.661,0.635,1.469,,,
102.100.100/404283,102.100.100/404283,CSDBI,WQR054_D0,Coastal water,27/10/2024,4:20,2024-10-27T04:20:00Z,,0,,2,2,,,27.392,,3.72,meth_3.3.3,,,0.29,0.156,0.105,,,0.025,0.01,,,5.61,,0.08,35.463,35.507,8,2.34,87.661,0.635,1.469,,,
102.100.100/404290,102.100.100/404290,CSFLB,WQR052_D1,Coastal water,27/10/2024,6:02,2024-10-27T06:02:00Z,,5,,2,2,,,27.764,,8.64,meth_3.3.3,,,0.13,0.306,0.288,,,0.02,0.01,,,11.37,,0.1,35.543,35.588,3,4.725,70.464,2.27,3.002,,,
102.100.100/404291,102.100.100/404291,CSFLB,WQR052_D1,Coastal water,27/10/2024,6:04,2024-10-27T06:04:00Z,,5,,2,2,,,27.764,,1.36,meth_3.3.3,,,0.13,0.306,0.288,,,0.02,0.01,,,11.37,,0.1,35.543,35.588,3,4.725,70.464,2.27,3.002,,,
102.100.100/404292,102.100.100/404292,CSFLB,WQR052_D1,Coastal water,27/10/2024,6:08,2024-10-27T06:08:00Z,,5,,2,2,,,27.764,,5.99,meth_3.3.3,,,0.13,0.306,0.288,,,0.02,0.01,,,11.37,,0.1,35.543,35.588,3,4.725,70.464,2.27,3.002,,,
102.100.100/404287,102.100.100/404287,CSFLB,WQR052_D0,Coastal water,27/10/2024,6:09,2024-10-27T06:09:00Z,,0,,2,2,,,27.759,,8.12,meth_3.3.3,,,0.155,0.32,0.291,,,0.015,0.01,,,9.965,,0.1,35.542,35.585,3,4.47,72.355,2.365,3.143,,,
102.100.100/404288,102.100.100/404288,CSFLB,WQR052_D0,Coastal water,27/10/2024,6:10,2024-10-27T06:10:00Z,,0,,2,2,,,27.759,,8.35,meth_3.3.3,,,0.155,0.32,0.291,,,0.015,0.01,,,9.965,,0.1,35.542,35.585,3,4.47,72.355,2.365,3.143,,,
102.100.100/404289,102.100.100/404289,CSFLB,WQR052_D0,Coastal water,27/10/2024,6:12,2024-10-27T06:12:00Z,,0,,2,2,,,27.759,,3.77,meth_3.3.3,,,0.155,0.32,0.291,,,0.015,0.01,,,9.965,,0.1,35.542,35.585,3,4.47,72.355,2.365,3.143,,,
102.100.100/404324,102.100.100/404324,CSTRP,,Coastal water,31/10/2024,10:36:00,2024-10-30T23:36:00T,"Sampling location full of seaweed, seagrass",2,,2,2,,,,,32.3,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404325,102.100.100/404325,CSTRP,,Coastal water,31/10/2024,10:41:00,2024-10-30T23:41:00T,"Sampling location full of seaweed, seagrass",2,,2,2,,,,,28.4,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404326,102.100.100/404326,CSTRP,,Coastal water,31/10/2024,10:47:00,2024-10-30T23:47:00T,"Sampling location full of seaweed, seagrass",2,,1.5,1.5,high biomass/particulate matter.,,,,20.7,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404383,102.100.100/404383,CSBAI,,Coastal water,31/10/2024,20:10:05,2024-10-31T20:10:05T,,2,,2,2,,,,,41.4,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404382,102.100.100/404382,CSBAI,,Coastal water,31/10/2024,20:10:10,2024-10-31T20:10:10T,,2,,2,2,,,,,39.9,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404381,102.100.100/404381,CSBAI,,Coastal water,31/10/2024,20:10:16,2024-10-31T20:10:16T,,2,,2,2,,,,,46.2,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403576,102.100.100/403576,CSHOB,EPA VIC Site_Id 1991,Coastal water,7/11/2024,22:15,2024-11-07T22:15:00Z,,2,9.5,2,2,,,,,20.3,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403577,102.100.100/403577,CSHOB,EPA VIC Site_Id 1991,Coastal water,7/11/2024,22:17,2024-11-07T22:17:00Z,,2,9.5,2,2,,,,,19.4,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403578,102.100.100/403578,CSHOB,EPA VIC Site_Id 1991,Coastal water,7/11/2024,22:19,2024-11-07T22:19:00Z,,2,9.5,2,2,,,,,18.5,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404297,102.100.100/404297,CSLOR,EPA VIC Site_Id 369,Coastal water,7/11/2024,23:27,2024-11-07T23:27:00Z,,2,5.4,2,2,,,,,23.3,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404298,102.100.100/404298,CSLOR,EPA VIC Site_Id 369,Coastal water,7/11/2024,23:29,2024-11-07T23:29:00Z,,2,5.4,2,2,,,,,42.8,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404299,102.100.100/404299,CSLOR,EPA VIC Site_Id 369,Coastal water,7/11/2024,23:31,2024-11-07T23:31:00Z,,2,5.4,2,2,,,,,47.4,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404327,102.100.100/404327,CSTRP,,Coastal water,14/11/2024,10:43:00,2024-11-13T23:43:00T,,2,,2,2,,,,,20.9,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404328,102.100.100/404328,CSTRP,,Coastal water,14/11/2024,10:49:00,2024-11-13T23:49:00T,,2,,2,2,,,,,27.3,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404329,102.100.100/404329,CSTRP,,Coastal water,14/11/2024,10:55:00,2024-11-13T23:55:00T,,2,,1.95,1.95,,,,,31,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404380,102.100.100/404380,CSBAI,,Coastal water,14/11/2024,21:20:00,2024-11-14T21:20:00T,,2,,2,2,,,,,28.4,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404379,102.100.100/404379,CSBAI,,Coastal water,14/11/2024,21:26:00,2024-11-14T21:26:00T,,2,,2,2,,,,,23.9,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404378,102.100.100/404378,CSBAI,,Coastal water,14/11/2024,21:30:00,2024-11-14T21:30:00T,,2,,2,2,,,,,16.2,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404330,102.100.100/404330,CSTRP,,Coastal water,28/11/2024,9:37:00,2024-11-27T22:37:00T,,2,,2,2,,,,,24.3,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404331,102.100.100/404331,CSTRP,,Coastal water,28/11/2024,9:41:00,2024-11-27T22:41:00T,,2,,2,2,,,,,34.4,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404332,102.100.100/404332,CSTRP,,Coastal water,28/11/2024,9:47:00,2024-11-27T22:47:00T,,2,,2,2,,,,,47,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404377,102.100.100/404377,CSBAI,,Coastal water,28/11/2024,19:40:00,2024-11-28T19:40:00T,,2,,2,2,,,,,29.3,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404376,102.100.100/404376,CSBAI,,Coastal water,28/11/2024,19:45:00,2024-11-28T19:45:00T,,2,,2,2,,,,,30.5,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404375,102.100.100/404375,CSBAI,,Coastal water,28/11/2024,19:51:00,2024-11-28T19:51:00T,,2,,2,2,,,,,14,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404333,102.100.100/404333,CSTRP,,Coastal water,12/12/2024,10:35:00,2024-12-11T23:35:00T,,2,,2,2,,,,,25.3,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404334,102.100.100/404334,CSTRP,,Coastal water,12/12/2024,10:40:00,2024-12-11T23:40:00T,,2,,2,2,,,,,45.1,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404335,102.100.100/404335,CSTRP,,Coastal water,12/12/2024,10:46:00,2024-12-11T23:46:00T,,2,,2,2,,,,,32.9,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404374,102.100.100/404374,CSBAI,,Coastal water,12/12/2024,20:30:00,2024-12-12T20:30:00T,,2,,2,2,,,,,31.5,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404373,102.100.100/404373,CSBAI,,Coastal water,12/12/2024,20:35:00,2024-12-12T20:35:00T,,2,,2,2,,,,,32.1,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404372,102.100.100/404372,CSBAI,,Coastal water,12/12/2024,20:38:00,2024-12-12T20:38:00T,,2,,2,2,,,,,27.7,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404339,102.100.100/404339,CSTRP,,Coastal water,9/01/2025,10:21:00,2025-01-08T23:21:00T,,2,,2,2,,,,,24.4,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404340,102.100.100/404340,CSTRP,,Coastal water,9/01/2025,10:30:00,2025-01-08T23:30:00T,,2,,2,2,,,,,50.5,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404341,102.100.100/404341,CSTRP,,Coastal water,9/01/2025,10:40:00,2025-01-08T23:40:00T,,2,,2,2,,,,,34.9,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404368,102.100.100/404368,CSBAI,,Coastal water,9/01/2025,4:10:00,2025-01-09T04:10:00T,,2,,2,2,,,,,15.5,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404367,102.100.100/404367,CSBAI,,Coastal water,9/01/2025,4:15:00,2025-01-09T04:15:00T,,2,,2,2,,,,,15,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404366,102.100.100/404366,CSBAI,,Coastal water,9/01/2025,4:21:00,2025-01-09T04:21:00T,,2,,2,2,,,,,17.8,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404300,102.100.100/404300,CSHOB,EPA VIC Site_Id 1991,Coastal water,9/01/2025,21:54,2025-01-09T21:54:00Z,,1,9.6,1.8,1.8,High biomass/particulate matter,,,,13.8,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404301,102.100.100/404301,CSHOB,EPA VIC Site_Id 1991,Coastal water,9/01/2025,21:56,2025-01-09T21:56:00Z,,1,9.6,1.6,1.6,High biomass/particulate matter,,,,10.2,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404302,102.100.100/404302,CSHOB,EPA VIC Site_Id 1991,Coastal water,9/01/2025,21:58,2025-01-09T21:58:00Z,,1,9.6,1.7,1.7,High biomass/particulate matter,,,,23.2,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404303,102.100.100/404303,CSLOR,EPA VIC Site_Id 369,Coastal water,9/01/2025,23:26,2025-01-09T23:26:00Z,,1,5.4,1.6,1.6,High biomass/particulate matter,,,,24.7,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404304,102.100.100/404304,CSLOR,EPA VIC Site_Id 369,Coastal water,9/01/2025,23:28,2025-01-09T23:28:00Z,,1,5.4,1.4,1.4,High biomass/particulate matter,,,,24.4,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404305,102.100.100/404305,CSLOR,EPA VIC Site_Id 369,Coastal water,9/01/2025,23:30,2025-01-09T23:30:00Z,,1,5.4,1.4,1.4,High biomass/particulate matter,,,,27.3,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404336,102.100.100/404336,CSTRP,,Coastal water,23/01/2025,10:49:00,2025-01-22T23:49:00T,,2,,2,2,,,,,29.1,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404337,102.100.100/404337,CSTRP,,Coastal water,23/01/2025,10:58:00,2025-01-22T23:58:00T,,2,,2,2,,,,,34.1,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404338,102.100.100/404338,CSTRP,,Coastal water,23/01/2025,11:08:00,2025-01-23T00:08:00T,,2,,2,2,,,,,35.5,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404365,102.100.100/404365,CSBAI,,Coastal water,23/01/2025,1:20:00,2025-01-23T01:20:00T,,2,,2,2,,,,,22.7,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404364,102.100.100/404364,CSBAI,,Coastal water,23/01/2025,1:25:00,2025-01-23T01:25:00T,,2,,2,2,,,,,23.7,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404363,102.100.100/404363,CSBAI,,Coastal water,23/01/2025,1:31:00,2025-01-23T01:31:00T,,2,,2,2,,,,,20.9,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404342,102.100.100/404342,CSTRP,,Coastal water,6/02/2025,10:12:00,2025-02-05T23:12:00T,,2,,2,2,,,,,41,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404343,102.100.100/404343,CSTRP,,Coastal water,6/02/2025,10:20:00,2025-02-05T23:20:00T,,2,,2,2,,,,,32.2,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404344,102.100.100/404344,CSTRP,,Coastal water,6/02/2025,10:28:00,2025-02-05T23:28:00T,,2,,2,2,,,,,39.7,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404362,102.100.100/404362,CSBAI,,Coastal water,6/02/2025,3:12:00,2025-02-06T03:12:00T,,2,,2,2,,,,,20.2,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404361,102.100.100/404361,CSBAI,,Coastal water,6/02/2025,3:18:00,2025-02-06T03:18:00T,,2,,2,2,,,,,23.4,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404360,102.100.100/404360,CSBAI,,Coastal water,6/02/2025,3:22:00,2025-02-06T03:22:00T,,2,,2,2,,,,,24.3,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404295,102.100.100/404295,,,Filtration control,2025-02-12,22:00:00,2025-02-12T22:00:00Z,MilliQ start February 2025,,,2.0,2.0,,,,,0.00874,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/404296,102.100.100/404296,CSGNI,WQR134_D0,Coastal water,12/02/2025,23:17,2025-02-12T23:17:00Z,,0,,2,2,,,28.40206,,26,meth_3.3.3,,,0.125,0.796,,,,0.055,0.02,,,15.495,,0.055,23.811,24.608,6,17.68,,0.72,,,,
102.100.100/404470,102.100.100/404470,CSGNI,WQR134_D0,Coastal water,12/02/2025,23:19,2025-02-12T23:19:00Z,,0,,2,2,,,28.40206,,19.7,meth_3.3.3,,,0.125,0.796,,,,0.055,0.02,,,15.495,,0.055,23.811,24.608,6,17.68,,0.72,,,,
102.100.100/404471,102.100.100/404471,CSGNI,WQR134_D0,Coastal water,12/02/2025,23:21,2025-02-12T23:21:00Z,,0,,2,2,,,28.40206,,24.6,meth_3.3.3,,,0.125,0.796,,,,0.055,0.02,,,15.495,,0.055,23.811,24.608,6,17.68,,0.72,,,,
102.100.100/404472,102.100.100/404472,CSGNI,WQR134_D1,Coastal water,12/02/2025,23:27,2025-02-12T23:27:00Z,,16,,2,2,,,28.74283,,3.72,meth_3.3.3,,,0.205,0.33,0.242,,,0.665,1.545,,,3.275,,0.17,34.468,34.389,6,4.515,,0.575,0.567,,,
102.100.100/404473,102.100.100/404473,CSGNI,WQR134_D1,Coastal water,12/02/2025,23:29,2025-02-12T23:29:00Z,,16,,2,2,,,28.74283,,11.7,meth_3.3.3,,,0.205,0.33,0.242,,,0.665,1.545,,,3.275,,0.17,34.468,34.389,6,4.515,,0.575,0.567,,,
102.100.100/404474,102.100.100/404474,CSGNI,WQR134_D1,Coastal water,12/02/2025,23:30,2025-02-12T23:30:00Z,,16,,2,2,,,28.74283,,11.6,meth_3.3.3,,,0.205,0.33,0.242,,,0.665,1.545,,,3.275,,0.17,34.468,34.389,6,4.515,,0.575,0.567,,,
102.100.100/404475,102.100.100/404475,CSYKK,WQR136_D0,Coastal water,13/02/2025,0:37,2025-02-13T00:37:00Z,,0,,2,2,,,28.56919,,23.5,meth_3.3.3,,,0.245,0.82,0.443,,,0.065,0.02,,,13.95,,0.05,25.459,26.634,7.5,17.695,,1.01,0.417,,,
102.100.100/404476,102.100.100/404476,CSYKK,WQR136_D0,Coastal water,13/02/2025,0:39,2025-02-13T00:39:00Z,,0,,2,2,,,28.56919,,22.1,meth_3.3.3,,,0.245,0.82,0.443,,,0.065,0.02,,,13.95,,0.05,25.459,26.634,7.5,17.695,,1.01,0.417,,,
102.100.100/404477,102.100.100/404477,CSYKK,WQR136_D0,Coastal water,13/02/2025,0:41,2025-02-13T00:41:00Z,,0,,2,2,,,28.56919,,17.3,meth_3.3.3,,,0.245,0.82,0.443,,,0.065,0.02,,,13.95,,0.05,25.459,26.634,7.5,17.695,,1.01,0.417,,,
102.100.100/404478,102.100.100/404478,CSYKK,WQR136_D1,Coastal water,13/02/2025,0:44,2025-02-13T00:44:00Z,,10,,2,2,,,29.38439,,15,meth_3.3.3,,,0.29,1.022,0.84,,,0.1,0.045,,,13.65,,0.06,32.594,27.825,7.5,15.62,,1.525,1.934,,,
102.100.100/404479,102.100.100/404479,CSYKK,WQR136_D1,Coastal water,13/02/2025,0:46,2025-02-13T00:46:00Z,,10,,2,2,,,29.38439,,15.9,meth_3.3.3,,,0.29,1.022,0.84,,,0.1,0.045,,,13.65,,0.06,32.594,27.825,7.5,15.62,,1.525,1.934,,,
102.100.100/404480,102.100.100/404480,CSYKK,WQR136_D1,Coastal water,13/02/2025,0:47,2025-02-13T00:47:00Z,,10,,2,2,,,29.38439,,15.8,meth_3.3.3,,,0.29,1.022,0.84,,,0.1,0.045,,,13.65,,0.06,32.594,27.825,7.5,15.62,,1.525,1.934,,,
102.100.100/404481,102.100.100/404481,CSCTL,WQR139_D0,Coastal water,13/02/2025,5:05,2025-02-13T05:05:00Z,,0,,2,2,,,29.45304,,12.1,meth_3.3.3,,,0.13,0.562,0.289,,,0.045,0.015,,,9.91,,0.035,30.22,30.409,9,12.145,,0.48,0.488,,,
102.100.100/404482,102.100.100/404482,CSCTL,WQR139_D0,Coastal water,13/02/2025,5:07,2025-02-13T05:07:00Z,,0,,2,2,,,29.45304,,10.6,meth_3.3.3,,,0.13,0.562,0.289,,,0.045,0.015,,,9.91,,0.035,30.22,30.409,9,12.145,,0.48,0.488,,,
102.100.100/404483,102.100.100/404483,CSCTL,WQR139_D0,Coastal water,13/02/2025,5:09,2025-02-13T05:09:00Z,,0,,2,2,,,29.45304,,11.9,meth_3.3.3,,,0.13,0.562,0.289,,,0.045,0.015,,,9.91,,0.035,30.22,30.409,9,12.145,,0.48,0.488,,,
102.100.100/404484,102.100.100/404484,CSCTL,WQR139_D1,Coastal water,13/02/2025,5:10,2025-02-13T05:10:00Z,,37,,2,2,,,29.50593,,13.1,meth_3.3.3,,,0.245,0.673,0.578,,,0.095,0.03,,,9.35,,0.05,33.535,32.579,9,10.665,,1.225,1.737,,,
102.100.100/404485,102.100.100/404485,CSCTL,WQR139_D1,Coastal water,13/02/2025,5:11,2025-02-13T05:11:00Z,,37,,2,2,,,29.50593,,8.48,meth_3.3.3,,,0.245,0.673,0.578,,,0.095,0.03,,,9.35,,0.05,33.535,32.579,9,10.665,,1.225,1.737,,,
102.100.100/404486,102.100.100/404486,CSCTL,WQR139_D1,Coastal water,13/02/2025,5:13,2025-02-13T05:13:00Z,,37,,2,2,,,29.50593,,6.18,meth_3.3.3,,,0.245,0.673,0.578,,,0.095,0.03,,,9.35,,0.05,33.535,32.579,9,10.665,,1.225,1.737,,,
102.100.100/404487,102.100.100/404487,CSPTD,WQR138_D0,Coastal water,13/02/2025,22:03,2025-02-13T22:03:00Z,,0,,2,2,,,29.02493,,19.1,meth_3.3.3,,,0.405,0.296,0.349,,,0.175,0.025,,,9.725,,0.03,25.216,25.858,10,17.05,,0.485,0.44,,,
102.100.100/404488,102.100.100/404488,CSPTD,WQR138_D0,Coastal water,13/02/2025,23:04,2025-02-13T23:04:00Z,,0,,2,2,,,29.02493,,15.2,meth_3.3.3,,,0.405,0.296,0.349,,,0.175,0.025,,,9.725,,0.03,25.216,25.858,10,17.05,,0.485,0.44,,,
102.100.100/404489,102.100.100/404489,CSPTD,WQR138_D0,Coastal water,13/02/2025,23:05,2025-02-13T23:05:00Z,,0,,2,2,,,29.02493,,13.4,meth_3.3.3,,,0.405,0.296,0.349,,,0.175,0.025,,,9.725,,0.03,25.216,25.858,10,17.05,,0.485,0.44,,,
102.100.100/404490,102.100.100/404490,CSPTD,WQR138_D1,Coastal water,13/02/2025,23:07,2025-02-13T23:07:00Z,,15,,2,2,,,29.67572,,10.3,meth_3.3.3,,,0.11,0.466,0.27,,,0.04,0.008,,,8.27,,0.04,32.606,29.963,10,11.7,,0.66,0.719,,,
102.100.100/404491,102.100.100/404491,CSPTD,WQR138_D1,Coastal water,13/02/2025,23:09,2025-02-13T23:09:00Z,,15,,2,2,,,29.67572,,9.61,meth_3.3.3,,,0.11,0.466,0.27,,,0.04,0.008,,,8.27,,0.04,32.606,29.963,10,11.7,,0.66,0.719,,,
102.100.100/404492,102.100.100/404492,CSPTD,WQR138_D1,Coastal water,13/02/2025,23:10,2025-02-13T23:10:00Z,,15,,2,2,,,29.67572,,9.68,meth_3.3.3,,,0.11,0.466,0.27,,,0.04,0.008,,,8.27,,0.04,32.606,29.963,10,11.7,,0.66,0.719,,,
102.100.100/404493,102.100.100/404493,CSDBI,WQR137_D0,Coastal water,14/02/2025,0:10,2025-02-14T00:10:00Z,,0,,2,2,,,28.77683,,17.4,meth_3.3.3,,,0.18,0.796,0.464,,,0.085,0.06,,,11.285,,0.06,25.74,27.049,9,12.69,,0.45,0.46,,,
102.100.100/404494,102.100.100/404494,CSDBI,WQR137_D0,Coastal water,14/02/2025,0:10,2025-02-14T00:10:00Z,,0,,2,2,,,28.77683,,16.4,meth_3.3.3,,,0.18,0.796,0.464,,,0.085,0.06,,,11.285,,0.06,25.74,27.049,9,12.69,,0.45,0.46,,,
102.100.100/404495,102.100.100/404495,CSDBI,WQR137_D0,Coastal water,14/02/2025,0:11,2025-02-14T00:11:00Z,,0,,2,2,,,28.77683,,1.26,meth_3.3.3,,,0.18,0.796,0.464,,,0.085,0.06,,,11.285,,0.06,25.74,27.049,9,12.69,,0.45,0.46,,,
102.100.100/404496,102.100.100/404496,CSDBI,WQR137_D1,Coastal water,14/02/2025,0:12,2025-02-14T00:12:00Z,,18,,2,2,,,28.92982,,6.76,meth_3.3.3,,,0.54,1.109,0.567,,,0.36,0.16,,,7.775,,0.12,32.637,32.218,9,8.275,,1.325,1.298,,,
102.100.100/404497,102.100.100/404497,CSDBI,WQR137_D1,Coastal water,14/02/2025,0:13,2025-02-14T00:13:00Z,,18,,2,2,,,28.92982,,12.5,meth_3.3.3,,,0.54,1.109,0.567,,,0.36,0.16,,,7.775,,0.12,32.637,32.218,9,8.275,,1.325,1.298,,,
102.100.100/404498,102.100.100/404498,CSDBI,WQR137_D1,Coastal water,14/02/2025,0:15,2025-02-14T00:15:00Z,,18,,2,2,,,28.92982,,2.85,meth_3.3.3,,,0.54,1.109,0.567,,,0.36,0.16,,,7.775,,0.12,32.637,32.218,9,8.275,,1.325,1.298,,,
102.100.100/404499,102.100.100/404499,CSFLB,WQR135_D0,Coastal water,14/02/2025,1:37,2025-02-14T01:37:00Z,,0,,2,2,,,29.52701,,2.19,meth_3.3.3,,,0.235,1.217,0.503,,,0.165,0.04,,,18.09,,0.05,24.171,25.831,4.5,22.94,,1.915,1.156,,,
